Customer ID	Full Name	Date of Purchase	Age	State	MTN Device	Gender	Satisfaction Rate	Customer Review	Customer Tenure in months	Subscription Plan	 Unit Price 	Number of Times Purchased	 Total Revenue 	Data Usage (gb)	Customer Churn Status	Reasons for Churn
CUST0467	Ibim Hunter	1/25/25	65	Osun	Broadband MiFi	Female	4	Very Good	22	120GB Monthly Broadband Plan	" ?24,000 "	10	" ?240,000 "	126.21	No	
CUST0467	Ibim Hunter	1/25/25	65	Osun	Mobile SIM Card	Female	4	Very Good	22	16.5GB+10mins Monthly Plan	" ?6,500 "	18	" ?117,000 "	129.21	No	
CUST0467	Ibim Hunter	1/25/25	65	Osun	5G Broadband Router	Female	4	Very Good	22	150GB FUP Monthly Unlimited	" ?20,000 "	20	" ?400,000 "	38.89	No	
CUST0468	David Boone	1/25/25	22	Bauchi	4G Router	Male	5	Excellent	49	65GB Monthly Plan	" ?16,000 "	7	" ?112,000 "	55.36	No	
CUST0469	Halima Matthews	1/25/25	72	Katsina	5G Broadband Router	Female	4	Very Good	26	450GB 3-Month Broadband Plan	" ?75,000 "	1	" ?75,000 "	36.51	No	
CUST0470	Sarah Gordon	1/25/25	56	Jigawa	4G Router	Female	1	Poor	6	25GB Monthly Plan	" ?9,000 "	5	" ?45,000 "	153.78	No	
CUST0470	Sarah Gordon	1/25/25	56	Jigawa	Broadband MiFi	Female	1	Poor	6	300GB FUP Monthly Unlimited	" ?30,000 "	6	" ?180,000 "	190.46	No	
CUST0471	Sade Wagner	1/25/25	57	Enugu	4G Router	Male	3	Good	46	25GB Monthly Plan	" ?9,000 "	4	" ?36,000 "	51.96	No	
CUST0471	Sade Wagner	1/25/25	57	Enugu	Mobile SIM Card	Male	3	Good	46	2.5GB 2-Day Plan	 ?900 	20	" ?18,000 "	40.91	No	
CUST0472	Halima Adams	3/25/25	79	Zamfara	Mobile SIM Card	Female	1	Poor	8	2.5GB 2-Day Plan	 ?900 	8	" ?7,200 "	81.8	No	
CUST0472	Halima Adams	3/25/25	79	Zamfara	Broadband MiFi	Female	1	Poor	8	30GB Monthly Broadband Plan	" ?9,000 "	19	" ?171,000 "	54.2	No	
CUST0472	Halima Adams	3/25/25	79	Zamfara	4G Router	Female	1	Poor	8	65GB Monthly Plan	" ?16,000 "	18	" ?288,000 "	49.64	No	
CUST0473	Amaka Jackson	2/25/25	54	Kogi	4G Router	Female	2	Fair	6	165GB Monthly Plan	" ?35,000 "	18	" ?630,000 "	192.29	No	
CUST0474	Alabo Moreno	3/25/25	21	Lagos	5G Broadband Router	Female	2	Fair	54	450GB 3-Month Broadband Plan	" ?75,000 "	7	" ?525,000 "	199.85	Yes	Fast Data Consumption
CUST0474	Alabo Moreno	3/25/25	21	Lagos	Mobile SIM Card	Female	2	Fair	54	16.5GB+10mins Monthly Plan	" ?6,500 "	6	" ?39,000 "	56.62	Yes	Fast Data Consumption
CUST0475	David Park	1/25/25	24	Abia	Mobile SIM Card	Male	2	Fair	26	16.5GB+10mins Monthly Plan	" ?6,500 "	11	" ?71,500 "	191.5	No	
CUST0475	David Park	1/25/25	24	Abia	Broadband MiFi	Male	2	Fair	26	300GB FUP Monthly Unlimited	" ?30,000 "	15	" ?450,000 "	127.22	No	
CUST0476	Zainab Lam	1/25/25	47	Niger	4G Router	Female	5	Excellent	14	165GB Monthly Plan	" ?35,000 "	1	" ?35,000 "	1.35	No	
CUST0476	Zainab Lam	1/25/25	47	Niger	5G Broadband Router	Female	5	Excellent	14	300GB FUP Monthly Unlimited	" ?30,000 "	16	" ?480,000 "	82.93	No	
CUST0476	Zainab Lam	1/25/25	47	Niger	Broadband MiFi	Female	5	Excellent	14	60GB Monthly Broadband Plan	" ?14,500 "	3	" ?43,500 "	107.86	No	
CUST0478	Ifeanyi Ballard	1/25/25	75	Gombe	5G Broadband Router	Male	2	Fair	29	150GB FUP Monthly Unlimited	" ?20,000 "	10	" ?200,000 "	163.35	No	
CUST0478	Ifeanyi Ballard	1/25/25	75	Gombe	Broadband MiFi	Male	2	Fair	29	150GB FUP Monthly Unlimited	" ?20,000 "	16	" ?320,000 "	47.23	No	
CUST0479	Ejiro Stewart	2/25/25	20	Akwa Ibom	Mobile SIM Card	Female	1	Poor	58	16.5GB+10mins Monthly Plan	" ?6,500 "	18	" ?117,000 "	99.06	Yes	Better Offers from Competitors
CUST0479	Ejiro Stewart	2/25/25	20	Akwa Ibom	Broadband MiFi	Female	1	Poor	58	150GB FUP Monthly Unlimited	" ?20,000 "	19	" ?380,000 "	132.14	Yes	Better Offers from Competitors
CUST0479	Ejiro Stewart	2/25/25	20	Akwa Ibom	4G Router	Female	1	Poor	58	10GB+10mins Monthly Plan	" ?4,500 "	5	" ?22,500 "	13.54	Yes	Better Offers from Competitors
CUST0480	Kunle Goodwin	3/25/25	32	Edo	5G Broadband Router	Male	2	Fair	57	1.5TB Yearly Broadband Plan	" ?150,000 "	14	" ?2,100,000 "	0.89	No	
CUST0481	Sade Reed	1/25/25	57	Kwara	Broadband MiFi	Female	5	Excellent	18	150GB FUP Monthly Unlimited	" ?20,000 "	14	" ?280,000 "	9.87	No	
CUST0481	Sade Reed	1/25/25	57	Kwara	5G Broadband Router	Female	5	Excellent	18	1.5TB Yearly Broadband Plan	" ?150,000 "	13	" ?1,950,000 "	63.59	No	
CUST0482	Bala Gibson	2/25/25	58	Katsina	4G Router	Male	4	Very Good	48	10GB+10mins Monthly Plan	" ?4,500 "	3	" ?13,500 "	66.18	No	
CUST0484	Ngozi Chan	1/25/25	76	Imo	Broadband MiFi	Female	3	Good	54	120GB Monthly Broadband Plan	" ?24,000 "	4	" ?96,000 "	124.1	No	
CUST0485	Alabo Anderson	1/25/25	31	Katsina	Broadband MiFi	Male	4	Very Good	59	60GB Monthly Broadband Plan	" ?14,500 "	20	" ?290,000 "	11.43	No	
CUST0485	Alabo Anderson	1/25/25	31	Katsina	Mobile SIM Card	Male	4	Very Good	59	20GB Monthly Plan	" ?7,500 "	2	" ?15,000 "	13.63	No	
CUST0485	Alabo Anderson	1/25/25	31	Katsina	5G Broadband Router	Male	4	Very Good	59	30GB Monthly Broadband Plan	" ?9,000 "	13	" ?117,000 "	59.34	No	
CUST0486	Tamuno Hudson	1/25/25	28	Kogi	Broadband MiFi	Male	4	Very Good	56	30GB Monthly Broadband Plan	" ?9,000 "	11	" ?99,000 "	91.09	No	
CUST0486	Tamuno Hudson	1/25/25	28	Kogi	4G Router	Male	4	Very Good	56	10GB+10mins Monthly Plan	" ?4,500 "	1	" ?4,500 "	22.05	No	
CUST0487	Kunle Gilmore	1/25/25	40	Borno	4G Router	Female	4	Very Good	23	10GB+10mins Monthly Plan	" ?4,500 "	2	" ?9,000 "	159.51	No	
CUST0487	Kunle Gilmore	1/25/25	40	Borno	Broadband MiFi	Female	4	Very Good	23	150GB FUP Monthly Unlimited	" ?20,000 "	14	" ?280,000 "	62.68	No	
CUST0488	Michael Jones	1/25/25	61	Abia	5G Broadband Router	Male	3	Good	10	300GB FUP Monthly Unlimited	" ?30,000 "	17	" ?510,000 "	11.93	No	
CUST0488	Michael Jones	1/25/25	61	Abia	Broadband MiFi	Male	3	Good	10	120GB Monthly Broadband Plan	" ?24,000 "	14	" ?336,000 "	171.81	No	
CUST0489	Oghene Wilson	1/25/25	41	Benue	Mobile SIM Card	Male	3	Good	51	7GB Monthly Plan	" ?3,500 "	14	" ?49,000 "	123.41	Yes	Fast Data Consumption
CUST0489	Oghene Wilson	1/25/25	41	Benue	5G Broadband Router	Male	3	Good	51	200GB Monthly Broadband Plan	" ?25,000 "	15	" ?375,000 "	32.87	Yes	Fast Data Consumption
CUST0489	Oghene Wilson	1/25/25	41	Benue	4G Router	Male	3	Good	51	65GB Monthly Plan	" ?16,000 "	1	" ?16,000 "	99.44	Yes	Fast Data Consumption
CUST0490	Nura Cox	1/25/25	45	Sokoto	4G Router	Male	3	Good	16	10GB+10mins Monthly Plan	" ?4,500 "	1	" ?4,500 "	165.3	No	
CUST0490	Nura Cox	1/25/25	45	Sokoto	Mobile SIM Card	Male	3	Good	16	7GB Monthly Plan	" ?3,500 "	12	" ?42,000 "	2.47	No	
CUST0491	Funke Smith	2/25/25	30	Plateau	Broadband MiFi	Female	5	Excellent	29	150GB FUP Monthly Unlimited	" ?20,000 "	6	" ?120,000 "	39.97	No	
CUST0491	Funke Smith	2/25/25	30	Plateau	Mobile SIM Card	Female	5	Excellent	29	500MB Daily Plan	 ?350 	6	" ?2,100 "	177.13	No	
CUST0492	Tega Kim	2/25/25	47	Enugu	4G Router	Male	3	Good	2	165GB Monthly Plan	" ?35,000 "	4	" ?140,000 "	131.15	No	
CUST0493	Tega Fischer	3/25/25	42	Abia	Mobile SIM Card	Female	3	Good	16	3.2GB 2-Day Plan	" ?1,000 "	5	" ?5,000 "	29.31	No	
CUST0493	Tega Fischer	3/25/25	42	Abia	5G Broadband Router	Female	3	Good	16	60GB Monthly Broadband Plan	" ?14,500 "	13	" ?188,500 "	38.74	No	
CUST0493	Tega Fischer	3/25/25	42	Abia	Broadband MiFi	Female	3	Good	16	300GB FUP Monthly Unlimited	" ?30,000 "	14	" ?420,000 "	63.93	No	
CUST0494	Halima Martin	2/25/25	21	Benue	4G Router	Female	3	Good	51	165GB Monthly Plan	" ?35,000 "	3	" ?105,000 "	42.24	Yes	High Call Tarriffs
CUST0494	Halima Martin	2/25/25	21	Benue	5G Broadband Router	Female	3	Good	51	1.5TB Yearly Broadband Plan	" ?150,000 "	20	" ?3,000,000 "	158.3	Yes	High Call Tarriffs
CUST0495	Kunle Brown	3/25/25	37	Zamfara	5G Broadband Router	Female	4	Very Good	49	200GB Monthly Broadband Plan	" ?25,000 "	16	" ?400,000 "	105.33	No	
CUST0496	Grace Matthews	1/25/25	76	Akwa Ibom	4G Router	Female	2	Fair	41	10GB+10mins Monthly Plan	" ?4,500 "	13	" ?58,500 "	61.55	Yes	Poor Customer Service
CUST0496	Grace Matthews	1/25/25	76	Akwa Ibom	Mobile SIM Card	Female	2	Fair	41	1.5GB 2-Day Plan	 ?600 	12	" ?7,200 "	187.13	Yes	Poor Customer Service
CUST0497	Saidu Baker	1/25/25	26	Borno	Broadband MiFi	Male	5	Excellent	19	60GB Monthly Broadband Plan	" ?14,500 "	14	" ?203,000 "	90.5	No	
CUST0497	Saidu Baker	1/25/25	26	Borno	4G Router	Male	5	Excellent	19	165GB Monthly Plan	" ?35,000 "	16	" ?560,000 "	73.82	No	
CUST0497	Saidu Baker	1/25/25	26	Borno	5G Broadband Router	Male	5	Excellent	19	200GB Monthly Broadband Plan	" ?25,000 "	1	" ?25,000 "	54.97	No	
CUST0498	Shehu Harris	1/25/25	72	Osun	Broadband MiFi	Female	3	Good	42	150GB FUP Monthly Unlimited	" ?20,000 "	3	" ?60,000 "	20.13	No	
CUST0498	Shehu Harris	1/25/25	72	Osun	4G Router	Female	3	Good	42	25GB Monthly Plan	" ?9,000 "	7	" ?63,000 "	8.14	No	
CUST0499	Tega Hood	3/25/25	41	Bayelsa	5G Broadband Router	Female	2	Fair	20	30GB Monthly Broadband Plan	" ?9,000 "	10	" ?90,000 "	154.13	No	
CUST0500	Oghene Hamilton	2/25/25	67	Kebbi	4G Router	Male	4	Very Good	31	165GB Monthly Plan	" ?35,000 "	15	" ?525,000 "	144.64	Yes	High Call Tarriffs
CUST0500	Oghene Hamilton	2/25/25	67	Kebbi	Mobile SIM Card	Male	4	Very Good	31	7GB Monthly Plan	" ?3,500 "	11	" ?38,500 "	158.49	Yes	High Call Tarriffs
CUST0500	Oghene Hamilton	2/25/25	67	Kebbi	Broadband MiFi	Male	4	Very Good	31	150GB FUP Monthly Unlimited	" ?20,000 "	14	" ?280,000 "	86.04	Yes	High Call Tarriffs
